544,6.54,Wine - Vouvray Cuvee Domaine,ac lobortis,544
545,5.54,"Hickory Smoke, Liquid",consequat dui,545
546,15.35,French Pastries,tincidunt eget,546
547,12.47,Beer - Mill St Organic,nec,547
548,14.0,English Muffin,non,548
549,12.41,"Capon - Breast, Double, Wing On",nulla,549
550,6.27,"Carrots - Purple, Organic",lacinia,550
551,11.92,Bacardi Raspberry,venenatis,551
552,9.81,Chicken - Whole Fryers,lectus,552
553,9.92,Spring Roll Veg Mini,ut,553
554,14.26,Flour - Whole Wheat,dolor vel,554
555,2.92,"Pepper - Paprika, Hungarian",dui nec,555
556,3.77,Beef - Top Butt,vel est,556
557,12.31,Beer - Heinekin,in,557
558,14.32,Sun - Dried Tomatoes,imperdiet,558
559,14.93,"Shrimp, Dried, Small / Lb",dui,559
560,11.84,Mushroom Morel Fresh,rhoncus aliquet,560
561,7.01,"Wine - Red, Marechal Foch",justo,561
562,8.15,"Wine - Red, Pelee Island Merlot",commodo,562
563,17.12,Wine - Chardonnay South,nulla,563
564,9.09,Mikes Hard Lemonade,velit vivamus,564
565,6.68,Brandy Apricot,lectus,565
566,6.73,Cocoa Butter,aenean fermentum,566
567,6.11,"Soup - Knorr, Veg / Beef",ipsum primis,567
568,11.8,Uniform Linen Charge,non sodales,568
569,7.91,Bread - Bistro Sour,justo,569
570,11.33,Peppercorns - Green,mi,570
571,6.63,Sherbet - Raspberry,magnis dis,571
572,7.44,Soup - Campbells,at dolor,572
573,13.86,Dc Hikiage Hira Huba,vel,573
574,11.24,Eggplant Italian,dapibus,574
575,11.02,Fudge - Chocolate Fudge,in hac,575
576,10.48,Pate Pans Yellow,elementum ligula,576
577,11.07,Wine - Vineland Estate Semi - Dry,donec,577
578,2.84,Cheese - Swiss,elit sodales,578
579,11.55,Wine - Black Tower Qr,nulla,579
580,12.12,Soup - French Onion,in,580
581,6.33,Wine - Ruffino Chianti,justo,581
582,2.49,Beef - Texas Style Burger,turpis,582
583,14.33,Squeeze Bottle,pharetra magna,583
584,17.47,Wine - Cotes Du Rhone Parallele,nibh,584
585,7.97,Foil Cont Round,convallis tortor,585
586,14.01,Wine - Casillero Deldiablo,augue vel,586
587,4.46,"Cake Circle, Paprus",dapibus dolor,587
588,16.08,Bagel - Everything Presliced,in,588
589,9.78,Tobasco Sauce,nullam porttitor,589
590,6.46,Compound - Raspberry,neque libero,590
591,3.88,Bread - Olive Dinner Roll,urna ut,591
592,15.08,Bonito Flakes - Toku Katsuo,in,592
593,6.52,Pepper - Cayenne,platea,593
594,6.52,Appetizer - Chicken Satay,vestibulum ante,594
595,4.46,"Juice - Tomato, 48 Oz",a,595
596,16.35,Juice - Lemon,orci,596
597,12.89,Table Cloth - 53x69 Colour,quisque,597
598,5.47,Salmon - Fillets,vestibulum velit,598
599,11.35,"Soup - Beef, Base Mix",ultrices mattis,599
600,17.45,Cheese - Brie Roitelet,aliquet,600
601,16.16,Tomato - Plum With Basil,integer,601
602,9.0,Sauce - Roasted Red Pepper,pellentesque eget,602
603,17.45,Table Cloth 81x81 White,donec dapibus,603
604,6.88,The Pop Shoppe - Grape,vulputate,604
605,7.91,Cheese - St. Andre,ut,605
606,2.92,Glove - Cutting,suspendisse,606
607,10.04,Seabream Whole Farmed,dolor,607
608,16.19,Celery Root,nullam molestie,608
609,10.73,Momiji Oroshi Chili Sauce,rhoncus,609
610,17.89,"Tendrils - Baby Pea, Organic",augue vel,610
611,6.65,"Capon - Breast, Wing On",penatibus et,611
612,3.63,Vinegar - Tarragon,quam suspendisse,612
613,15.74,Soup - Campbellschix Stew,nonummy maecenas,613
614,12.42,Artichokes - Jerusalem,et,614
615,7.98,"Wine - Red, Wolf Blass, Yellow",turpis adipiscing,615
616,3.06,Beer - Rickards Red,orci,616
617,4.44,Oil - Sesame,eu,617
618,3.9,Lettuce - California Mix,quam suspendisse,618
619,13.42,Cookie Trail Mix,convallis,619
620,15.88,Cheese - Bocconcini,eget semper,620
621,3.2,Wine - Fat Bastard Merlot,porttitor lacus,621
622,15.58,Durian Fruit,consequat morbi,622
623,4.33,"Yogurt - Strawberry, 175 Gr",montes,623
624,16.67,"Sugar - Brown, Individual",odio,624
625,7.0,Cheese - Asiago,velit eu,625
626,3.41,"Chilli Paste, Hot Sambal Oelek",tortor,626
627,13.62,"Pasta - Lasagne, Fresh",faucibus,627
628,4.86,Squash - Butternut,blandit ultrices,628
629,3.38,Tomatoes - Hot House,vestibulum sit,629
630,15.06,Pork - Backs - Boneless,neque sapien,630
631,10.67,Cauliflower,maecenas rhoncus,631
632,3.07,Contreau,justo,632
633,11.34,Mayonnaise - Individual Pkg,tempus sit,633
634,14.26,Muffin Mix - Blueberry,ut tellus,634
635,17.29,Oil - Grapeseed Oil,vel,635
636,7.35,"Juice - Apple, 500 Ml",nisi vulputate,636
637,15.58,Sauce - Fish 25 Ozf Bottle,in,637
638,4.84,Cookies - Assorted,convallis tortor,638
639,9.46,Chicken - Bones,aliquet at,639
640,8.71,Cattail Hearts,fusce,640
641,16.64,"Chilli Paste, Sambal Oelek",ultrices posuere,641
642,12.78,Filo Dough,praesent blandit,642
643,8.1,Lettuce - Curly Endive,sapien,643
644,2.93,Salmon - Canned,cras,644
645,13.55,Wine - Toasted Head,vivamus,645
646,8.73,"Veal - Leg, Provimi - 50 Lb Max",semper,646
647,14.33,Urban Zen Drinks,quam,647
648,2.77,Smoked Paprika,aliquam,648
649,2.54,Veal - Leg,in hac,649
650,10.41,"Pork - Sausage, Medium",quisque,650
651,5.94,Swordfish Loin Portions,duis,651
652,5.71,Fork - Plastic,nisi,652
653,7.32,Bread - Ciabatta Buns,accumsan tortor,653
654,11.73,Milk Powder,amet lobortis,654
655,16.89,Muffin Orange Individual,congue,655
656,2.6,Garam Masala Powder,justo,656
657,15.34,Tea - Lemon Green Tea,nulla,657
658,10.33,Raspberries - Frozen,semper,658
659,7.82,"Wine - White, Cooking",sapien dignissim,659
660,2.93,Pepper - Gypsy Pepper,nam dui,660
661,5.29,Pastry - Plain Baked Croissant,sit,661
662,11.06,Ostrich - Fan Fillet,a,662
663,14.44,Egg Patty Fried,feugiat,663
664,10.16,Sauce - Oyster,tempor turpis,664
665,8.31,Cheese - Goat With Herbs,orci nullam,665
666,3.39,Savory,interdum mauris,666
667,2.78,Lime Cordial - Roses,proin,667
668,7.43,Chicken Breast Halal,nisl,668
669,17.35,Tequila Rose Cream Liquor,in,669
670,7.3,Prunes - Pitted,magnis,670
671,12.07,Table Cloth 90x90 White,sapien,671
672,14.5,Chocolate - Sugar Free Semi Choc,nonummy,672
673,17.94,Gelatine Powder,ullamcorper,673
674,7.54,"Mushroom - Porcini, Dry",vel enim,674
675,7.67,Lettuce - Escarole,neque vestibulum,675
676,2.29,Mangoes,pellentesque ultrices,676
677,10.96,"C - Plus, Orange",adipiscing lorem,677
678,16.22,"Spoon - Soup, Plastic",nec condimentum,678
679,3.35,"Wine - Red, Pelee Island Merlot",praesent,679
680,12.0,Muffin - Mix - Mango Sour Cherry,penatibus,680
681,5.2,Salmon - Canned,sapien,681
682,17.2,Veal - Provimi Inside,nunc,682
683,9.48,Amaretto,eleifend quam,683
684,13.38,"Corn - Cream, Canned",purus,684
685,14.23,Venison - Racks Frenched,nibh,685
686,15.23,Kaffir Lime Leaves,suspendisse ornare,686
687,12.63,"Carrots - Mini, Stem On",ultrices,687
688,3.46,Vinegar - Cider,morbi sem,688
689,10.76,Rice - Brown,ridiculus mus,689
690,17.58,Beef - Tender Tips,sollicitudin,690
691,14.63,Bouq All Italian - Primerba,est,691
692,15.01,Jack Daniels,metus sapien,692
693,14.39,Plasticforkblack,justo,693
694,15.96,Sour Puss Sour Apple,ipsum primis,694
695,10.12,Cookies - Englishbay Wht,sapien,695
696,9.09,Beef - Top Sirloin - Aaa,tortor risus,696
697,11.55,Squid Ink,fringilla,697
698,9.65,Cookies Oatmeal Raisin,at lorem,698
699,6.55,Pie Shells 10,diam,699
700,2.77,Cheese - Montery Jack,eget,700
701,13.89,Flour - Semolina,nec euismod,701
702,5.94,Mix - Cappucino Cocktail,sit amet,702
703,2.86,Peppercorns - Pink,rutrum,703
704,9.33,Pastry - Key Limepoppy Seed Tea,morbi,704
705,15.31,Veal - Bones,ipsum primis,705
706,2.77,Duck - Legs,nulla,706
707,8.97,Gatorade - Xfactor Berry,nec,707
708,9.47,"Pepper - Julienne, Frozen",eleifend,708
709,14.97,Oregano - Fresh,vivamus tortor,709
710,10.53,"Coconut - Shredded, Unsweet",pellentesque,710
711,16.72,Quail - Jumbo Boneless,morbi odio,711
712,5.13,"Ice - Clear, 300 Lb For Carving",quam pede,712
713,2.86,Coffee - 10oz Cup 92961,sit amet,713
714,14.9,Wine - Pinot Noir Mondavi Coastal,sapien,714
715,2.23,Muffin Mix - Lemon Cranberry,a pede,715
716,4.93,Longos - Greek Salad,consequat,716
717,10.54,"Crab - Dungeness, Whole",est quam,717
718,8.39,Fennel - Seeds,enim leo,718
719,9.93,Salt And Pepper Mix - White,metus vitae,719
720,10.3,Mushroom - White Button,mauris,720
721,8.82,Beef - Top Sirloin,in leo,721
722,11.42,"Shrimp - 16/20, Iqf, Shell On",convallis eget,722
723,16.72,"Coke - Diet, 355 Ml",erat fermentum,723
724,7.89,Pasta - Orecchiette,cursus id,724
725,2.86,Soup - Campbells Mushroom,rutrum nulla,725
726,12.77,Cookie Dough - Oatmeal Rasin,id lobortis,726
727,13.37,Nori Sea Weed - Gold Label,elementum,727
728,15.09,Bread - Pain Au Liat X12,sit amet,728
729,14.83,"Soup - Beef, Base Mix",parturient montes,729
730,11.14,"Cheese - Havarti, Roasted Garlic",et commodo,730
731,5.45,Huck Towels White,adipiscing,731
732,10.07,Chinese Foods - Chicken Wing,mattis pulvinar,732
733,15.06,Mace,lectus,733
734,14.78,Oil - Grapeseed Oil,at nibh,734
735,4.28,Chocolate Bar - Smarties,justo,735
736,10.69,Cake - Cheese Cake 9 Inch,nulla mollis,736
737,3.27,"Iced Tea - Lemon, 340ml",fusce posuere,737
738,11.98,Island Oasis - Peach Daiquiri,nascetur,738
739,5.34,Honey - Comb,quisque,739
740,16.41,"Jam - Strawberry, 20 Ml Jar",interdum,740
741,4.49,Beans - Fine,lacinia eget,741
742,15.53,Melon - Honey Dew,consectetuer,742
743,6.24,"Pepper - Black, Ground",convallis eget,743
744,16.1,Clam - Cherrystone,phasellus,744
745,11.24,Cheese - Marble,sit amet,745
746,15.78,Oil - Sesame,suscipit,746
747,3.07,Wine - Chardonnay Mondavi,leo rhoncus,747
748,11.81,Thermometer Digital,molestie hendrerit,748
749,4.16,Wine - Pinot Grigio Collavini,ridiculus,749
750,6.66,Creme De Banane - Marie,at turpis,750
751,8.93,"Lamb - Leg, Diced",eleifend,751
752,13.84,Chickhen - Chicken Phyllo,nascetur,752
753,2.55,Venison - Racks Frenched,fermentum,753
754,12.02,Chinese Foods - Cantonese,erat vestibulum,754
755,9.33,Wood Chips - Regular,quis odio,755
756,12.35,Remy Red Berry Infusion,sed,756
757,16.18,Glove - Cutting,vel,757
758,11.99,Apron,dapibus,758
759,4.74,Muffin - Mix - Bran And Maple 15l,eros suspendisse,759
760,12.8,Sausage - Liver,id pretium,760
761,8.3,Ham - Black Forest,tempus,761
762,9.11,Table Cloth 54x72 Colour,vel accumsan,762
763,8.04,Trueblue - Blueberry 12x473ml,ultrices,763
764,3.86,Glass Clear 8 Oz,diam,764
765,10.51,Mushroom Morel Fresh,rutrum,765
766,2.04,Scrubbie - Scotchbrite Hand Pad,et,766
767,4.97,Wine - Clavet Saint Emilion,quisque erat,767
768,16.35,Bread - White Mini Epi,semper rutrum,768
769,9.6,Bar Special K,duis,769
770,8.83,Daves Island Stinger,ut massa,770
771,3.91,Veal - Kidney,integer tincidunt,771
772,5.84,"Marsala - Sperone, Fine, D.o.c.",curae duis,772
773,6.57,"Coconut - Shredded, Sweet",amet,773
774,6.45,"Beans - Black Bean, Preserved",hac habitasse,774
775,8.07,Bagelers - Cinn / Brown,posuere cubilia,775
776,12.63,Wine - Marlbourough Sauv Blanc,praesent blandit,776
777,13.29,"Artichokes - Knobless, White",cras,777
778,5.98,Wine - Placido Pinot Grigo,a,778
779,10.25,"Wine - White, Mosel Gold",vitae mattis,779
780,15.4,Beer - Paulaner Hefeweisse,id,780
781,11.5,Banana,in purus,781
782,13.0,Cheese - Cottage Cheese,lorem ipsum,782
783,3.86,Steel Wool,orci mauris,783
784,5.78,"Mushroom - Enoki, Dry",pede posuere,784
785,12.53,External Supplier,sit amet,785
786,9.35,"Crab - Claws, 26 - 30",sed augue,786
787,8.37,"Bread - Roll, Whole Wheat",suspendisse,787
788,2.6,Mushroom - Crimini,ut,788
789,3.06,"Bread - White, Sliced",dapibus duis,789
790,4.37,Wine - Ice Wine,commodo,790
791,13.78,Schnappes Peppermint - Walker,sociis,791
792,11.51,Ginger - Fresh,volutpat,792
793,15.99,Dish Towel,ut,793
794,10.56,"Seedlings - Mix, Organic",ante ipsum,794
795,13.18,Bagelers,pede,795
796,7.68,Wine - Valpolicella Masi,a,796
797,3.35,Dawn Professionl Pot And Pan,imperdiet,797
798,16.19,Wine - Pinot Noir Stoneleigh,montes nascetur,798
799,13.37,Jello - Assorted,vestibulum,799
800,3.24,Table Cloth 62x114 White,velit,800
801,15.95,Wood Chips - Regular,morbi a,801
802,11.86,Blueberries - Frozen,quis,802
803,4.87,Broom Handle,lectus aliquam,803
804,5.07,Cheese - Ricotta,dolor,804
805,10.95,Wine - Sogrape Mateus Rose,magna ac,805
806,14.23,Cilantro / Coriander - Fresh,id turpis,806
807,4.84,Oxtail - Cut,fusce lacus,807
808,9.25,Bagelers - Cinn / Brown Sugar,neque aenean,808
809,2.73,Wine - Stoneliegh Sauvignon,morbi vestibulum,809
810,11.07,Coconut - Whole,turpis,810
811,14.78,Beets - Pickled,maecenas,811
812,5.56,Red Currants,volutpat,812
813,3.88,Seabream Whole Farmed,montes,813
814,12.74,Zucchini - Yellow,pede ac,814
815,12.38,Ecolab - Balanced Fusion,bibendum,815
816,4.07,Wine - Clavet Saint Emilion,feugiat,816
817,2.96,"Bread - Bagels, Mini",interdum mauris,817
818,10.71,Spice - Peppercorn Melange,quam sapien,818
819,8.53,Potatoes - Idaho 100 Count,ante,819
820,13.91,Cabbage - Savoy,velit,820
821,9.65,Salt - Table,sapien a,821
822,17.2,Wine - Sauvignon Blanc,aliquam quis,822
823,8.64,Ecolab - Hobart Upr Prewash Arm,cursus,823
824,7.39,Soup - Campbells Asian Noodle,pharetra,824
825,14.1,Tomatoes - Heirloom,quisque erat,825
826,14.86,Flavouring - Orange,quis justo,826
827,17.61,Sugar - Crumb,in felis,827
828,10.22,Wine - Rubyport,orci pede,828
829,4.2,"Juice - Apple, 1.36l",convallis,829
830,2.37,Bar Nature Valley,mauris,830
831,9.4,Chef Hat 25cm,nunc,831
832,5.49,"Octopus - Baby, Cleaned",est,832
833,6.75,"Wine - Red, Cabernet Sauvignon",urna ut,833
834,16.69,Jolt Cola - Electric Blue,quisque,834
835,4.44,Soup - Campbells Tomato Ravioli,donec pharetra,835
836,3.85,Bread - Focaccia Quarter,lacus,836
837,10.15,Pants Custom Dry Clean,aliquam lacus,837
838,15.36,"Lamb - Leg, Bone In",ipsum,838
839,11.72,Huck White Towels,etiam justo,839
840,16.18,"Oil - Truffle, Black",ultrices enim,840
841,12.03,Ice Cream - Chocolate,consequat,841
842,16.35,"Wine - Niagara,vqa Reisling",molestie hendrerit,842
843,14.93,Bagelers,ut,843
844,13.76,"Chilli Paste, Sambal Oelek",quisque id,844
845,8.14,Fruit Mix - Light,sed nisl,845
846,9.9,Salmon Steak - Cohoe 6 Oz,ac,846
847,13.52,Carbonated Water - Lemon Lime,felis fusce,847
848,3.19,"Wine - Red, Concha Y Toro",habitasse,848
849,17.77,Bread - Onion Focaccia,at velit,849
850,2.42,Beer - Blue Light,morbi porttitor,850
851,14.96,Beef Flat Iron Steak,id,851
852,16.34,Cherries - Fresh,justo,852
853,4.65,Pastry - Chocolate Chip Muffin,massa tempor,853
854,15.35,Pomegranates,nulla quisque,854
855,7.32,Ecolab - Hobart Washarm End Cap,cubilia,855
856,2.52,Mints - Striped Red,ante ipsum,856
857,7.09,Veal - Eye Of Round,libero non,857
858,8.63,Bread - Italian Roll With Herbs,lorem,858
859,16.43,Rambutan,in hac,859
860,8.84,Bread - Mini Hamburger Bun,a,860
861,5.01,Grapefruit - White,vel,861
862,9.0,Energy Drink Bawls,lorem,862
863,2.45,"Basil - Dry, Rubbed",sed,863
864,8.5,Clams - Canned,aenean lectus,864
865,3.99,Muffin Batt - Choc Chk,vel nisl,865
866,3.17,Water - Green Tea Refresher,volutpat,866
867,6.26,Mussels - Cultivated,pulvinar sed,867
868,17.19,Shiro Miso,ullamcorper purus,868
869,15.49,Cheese - Wine,a,869
870,13.97,Steampan - Half Size Shallow,volutpat eleifend,870
871,16.71,"Pork - Butt, Boneless",vestibulum,871
872,6.05,Lettuce - Red Leaf,purus phasellus,872
873,13.44,Extract - Lemon,nunc,873
874,5.12,Crush - Cream Soda,in lacus,874
875,5.39,Eggwhite Frozen,rhoncus aliquam,875
876,14.65,"Bread - Bagels, Plain",ultrices,876
877,12.75,"Pail - 4l White, With Handle",turpis integer,877
878,3.79,Juice - Prune,amet eleifend,878
879,14.87,Flower - Potmums,sed,879
880,4.6,Bread - Burger,non,880
881,8.12,Cheese - Asiago,dapibus augue,881
882,5.28,Soup - Campbells Broccoli,consectetuer,882
883,13.72,Cookies Cereal Nut,congue,883
884,14.55,Vol Au Vents,lectus in,884
885,16.0,Wine - Port Late Bottled Vintage,nibh,885
886,14.94,"Bread - Pullman, Sliced",nullam,886
887,13.33,Tarragon - Fresh,vestibulum velit,887
888,8.32,Marzipan 50/50,sociis natoque,888
889,10.55,"Mustard - Dry, Powder",platea dictumst,889
890,6.83,Cheese - Cheddar With Claret,eu,890
891,14.23,Wasabi Powder,orci pede,891
892,9.96,"Olives - Black, Pitted",felis eu,892
893,16.17,Salt - Sea,consequat,893
894,11.65,Pork - Sausage Casing,primis in,894
895,17.84,Garbage Bags - Clear,at lorem,895
896,13.27,Shrimp - Black Tiger 8 - 12,leo rhoncus,896
897,12.65,"Cheese - Havarti, Salsa",vel nisl,897
898,8.32,"Pasta - Rotini, Dry",ut,898
899,7.13,Cheese - Perron Cheddar,curabitur at,899
900,14.0,Cookies - Englishbay Wht,mattis,900
901,2.21,Sprouts - Baby Pea Tendrils,in blandit,901
902,17.98,V8 - Tropical Blend,tincidunt,902
903,11.63,"Ham - Smoked, Bone - In",sagittis,903
904,15.0,Wine - Fume Blanc Fetzer,sapien arcu,904
905,12.19,"Beans - Kidney, Red Dry",in,905
906,11.16,Miso Paste White,dolor,906
907,4.18,Beef Flat Iron Steak,magna,907
908,10.23,Sauce - Plum,in quam,908
909,16.35,Veal Inside - Provimi,praesent id,909
910,7.65,Beer - Fruli,justo,910
911,9.45,Coffee - Almond Amaretto,sapien,911
912,2.21,Spaghetti Squash,purus,912
913,4.62,Soup - Cream Of Broccoli,urna,913
914,10.07,"Wine - Red, Cabernet Merlot",euismod,914
915,13.63,"Wine - Red, Pinot Noir, Chateau",phasellus,915
916,16.8,"Beef - Rib Roast, Cap On",cursus vestibulum,916
917,2.13,Foam Cup 6 Oz,faucibus,917
918,9.01,Pastry - Baked Scones - Mini,iaculis,918
919,10.82,Vinegar - Rice,in porttitor,919
920,12.64,Bread - Burger,curabitur,920
921,13.43,Truffle Shells - Semi - Sweet,nulla,921
922,9.21,Island Oasis - Peach Daiquiri,quisque,922
923,8.69,Beans - Wax,vestibulum ante,923
924,12.37,"Asparagus - Green, Fresh",quis,924
925,7.72,Ice Cream Bar - Oreo Sandwich,cum sociis,925
926,13.35,Creamers - 10%,non,926
927,17.59,Bread - Hamburger Buns,ante ipsum,927
928,16.22,Corn - On The Cob,erat id,928
929,9.1,Wine - Mondavi Coastal Private,fermentum donec,929
930,17.5,Mustard - Pommery,odio in,930
931,7.57,Truffle Cups - White Paper,tellus,931
932,6.49,Cookies Cereal Nut,vulputate vitae,932
933,8.48,Longos - Lasagna Beef,maecenas leo,933
934,9.38,Arizona - Green Tea,ut rhoncus,934
935,9.31,"Pasta - Cannelloni, Sheets, Fresh",urna pretium,935
936,10.05,Pork - Ham Hocks - Smoked,bibendum morbi,936
937,6.82,"Beans - Navy, Dry",at,937
938,12.74,Cumin - Ground,morbi quis,938
939,17.52,Vinegar - Tarragon,pellentesque,939
940,14.38,"Tortillas - Flour, 10",maecenas tincidunt,940
941,3.85,Appetizer - Shrimp Puff,convallis,941
942,14.97,Cheese Cheddar Processed,et,942
943,16.12,Tart - Butter Plain Squares,nulla nunc,943
944,5.43,Water - Spring 1.5lit,vel,944
945,12.32,Sage Derby,eu pede,945
946,16.2,Loquat,vel ipsum,946
947,5.78,Bay Leaf,congue etiam,947
948,2.08,Wine - Semi Dry Riesling Vineland,malesuada in,948
949,4.59,Spinach - Frozen,congue,949
950,2.88,"Brandy - Orange, Mc Guiness",ac,950
951,16.88,"Bread - Sticks, Thin, Plain",tempor,951
952,16.37,Pear - Halves,at velit,952
953,10.24,"Juice - Apple, 1.36l",feugiat,953
954,3.24,Carbonated Water - Blackcherry,volutpat in,954
955,3.87,Glycerine,risus semper,955
956,11.31,Wine - Dubouef Macon - Villages,sed,956
957,3.81,"Chicken - Diced, Cooked",eros,957
958,3.18,Potatoes - Peeled,odio,958
959,2.94,Pickle - Dill,mauris enim,959
960,14.87,Jack Daniels,tincidunt eu,960
961,16.59,Sauce - Hollandaise,quis lectus,961
962,16.56,Apple - Granny Smith,amet cursus,962
963,17.43,Oil - Coconut,varius integer,963
964,7.4,Versatainer Nc - 888,dui nec,964
965,5.34,Coffee - Decafenated,convallis nulla,965
966,3.57,Wine - Two Oceans Sauvignon,elit,966
967,7.48,Tomatoes Tear Drop,eget,967
968,5.97,Wine - Redchard Merritt,tortor,968
969,15.0,Turnip - Wax,lorem,969
970,3.77,Flower - Dish Garden,sed,970
971,15.5,"Rum - Coconut, Malibu",cum,971
972,12.53,Bread - Corn Muffaletta,tincidunt,972
973,17.92,"Shrimp - Baby, Warm Water",pede lobortis,973
974,13.94,Pork - Smoked Kassler,risus dapibus,974
975,2.44,"Sauce - Soya, Light",diam nam,975
976,7.81,"Chocolate - Semi Sweet, Calets",ante,976
977,5.3,Cheese Cloth No 60,eu tincidunt,977
978,5.39,Wine - Cousino Macul Antiguas,vestibulum,978
979,14.13,"Turkey - Breast, Double",ut,979
980,6.46,Wine - Winzer Krems Gruner,ullamcorper purus,980
981,16.58,"Beef - Roasted, Cooked",phasellus sit,981
982,12.24,Pear - Prickly,venenatis turpis,982
983,5.12,Wine - Vovray Sec Domaine Huet,enim in,983
984,8.18,"Soup - Clam Chowder, Dry Mix",massa tempor,984
985,17.32,Wine - Barolo Fontanafredda,donec pharetra,985
986,9.39,Foie Gras,rhoncus,986
987,3.04,Lemon Grass,facilisi cras,987
988,11.89,Huck Towels White,convallis,988
989,9.6,Tea - Black Currant,rutrum,989
990,12.98,"Wine - Harrow Estates, Vidal",ut,990
991,16.09,Sea Bass - Fillets,diam neque,991
992,8.25,Tea Peppermint,neque aenean,992
993,15.9,Dikon,vestibulum,993
994,11.56,Ecolab Silver Fusion,nulla eget,994
995,5.82,Spinach - Packaged,vestibulum,995
996,8.47,"Pasta - Rotini, Colour, Dry",aenean,996
997,4.16,"Bread - Roll, Italian",amet,997
998,4.85,Pork Loin Cutlets,pede morbi,998
999,10.89,Tamarind Paste,in consequat,999
1000,4.72,Flour - Masa De Harina Mexican,quam,1000
